"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","CATEGORY_VOD__C","LANGUAGE_VOD__C","TEXT_VOD__C","EXTERNAL_ID_VOD__C","ACTIVE_VOD__C","DESCRIPTION_VOD__C","TYPE_VOD__C"
"a0ZU0000000Lkx5MAC","005U0000000XLdfIAG","false","TerritoryCountError","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Analytics","en_US","You must include at least one territory.","Analytics-TerritoryCountError-en_US","true","String used by application.  Default is: You must include at least one territory.","Label_vod"
"a0ZU0000000Lkx6MAC","005U0000000XLdfIAG","false","StartEndMismatch","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Analytics","en_US","End date must be after start date.","Analytics-StartEndMismatch-en_US","true","String used by application.  Default is: End date must be after start date.","Label_vod"
"a0ZU0000000Lkx7MAC","005U0000000XLdfIAG","false","InvalidDateFormat","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Analytics","en_US","Invalid date format","Analytics-InvalidDateFormat-en_US","true","String used by application.  Default is: Invalid date format.","Label_vod"
"a0ZU0000000Lkx8MAC","005U0000000XLdfIAG","false","AccountSummaryFilename","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Analytics","en_US","Account_Summary_{0}_{1}","Analytics-AccountSummaryFilename-en_US","true","String used by application.  Default is: Account_Summary_{0}_{1}","Label_vod"
"a0ZU0000000Lkx9MAC","005U0000000XLdfIAG","false","View","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Formulary","en_US","View","Formulary-View-en_US","true","String used by application.  Default is: View","Label_vod"
"a0ZU0000000LkxAMAS","005U0000000XLdfIAG","false","Edit","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Formulary","en_US","Edit","Formulary-Edit-en_US","true","String used by application.  Default is: Edit","Label_vod"
"a0ZU0000000LkxBMAS","005U0000000XLdfIAG","false","Override","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Formulary","en_US","Override","Formulary-Override-en_US","true","String used by application.  Default is: Override","Label_vod"
"a0ZU0000000LkxCMAS","005U0000000XLdfIAG","false","ALL","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Common","en_US","All","Common-ALL-en_US","true","String used by application.  Default is: All","Label_vod"
"a0ZU0000000LkxDMAS","005U0000000XLdfIAG","false","CALL_BLOCK_MSG","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","BlockPage","en_US","An account or medical event must be selected before a call can be created.","BlockPage-CALL_BLOCK_MSG-en_US","true","String used by application.  Default is: An account or medical event must be selected before a call can be created.","Label_vod"
"a0ZU0000000LkxEMAS","005U0000000XLdfIAG","false","NEW_ACCOUNT_WIZARD","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","MyAccounts","en_US","FALSE","MyAccounts-NEW_ACCOUNT_WIZARD-en_US","true","Configurable parameter to turn on soundex matching of new accounts in My Accounts.
""false"" = (Default) Do no use account soundex search before create.
""true"" = Use account soundex search before create.

TEXT MUST NOT BE TRANSLATED.","Custom_Setting_vod"
"a0ZU0000000LkxFMAS","005U0000000XLdfIAG","false","OptOut","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Analytics","en_US","Sales Data for this Account cannot be viewed due to the PDRP Opt Out program.","Analytics-OptOut-en_US","true","String used by application.  Default is: Sales Data for this Account cannot be viewed due to the PDRP Opt Out program.","Label_vod"
"a0ZU0000000LkxGMAS","005U0000000XLdfIAG","false","AccountProductDetails","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","005U0000000XLdfIAG","2014-07-26T01:24:39.000Z","true","false","","","Analytics","en_US","Account Product Details","Analytics-AccountProductDetails-en_US","true","String used by application.  Default is: Account Product Details","Label_vod"
"a0ZU0000000LkxHMAS","005U0000000XLdfIAG","false","FILES_AWAITING_PROC","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Files Awaiting Processing","ANALYTIC_ADMIN-FILES_AWAITING_PROC-en_US","true","String used by application.  Default is: Files Awaiting Processing","Label_vod"
"a0ZU0000000LkxIMAS","005U0000000XLdfIAG","false","FILES_IN_PROGESS","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Files in Progress","ANALYTIC_ADMIN-FILES_IN_PROGESS-en_US","true","String used by application.  Default is: Files in Progress","Label_vod"
"a0ZU0000000LkxJMAS","005U0000000XLdfIAG","false","ANALYTIC_FILE_COUNTS","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Analytics File Counts","ANALYTIC_ADMIN-ANALYTIC_FILE_COUNTS-en_US","true","String used by application.  Default is: Analytics File Counts","Label_vod"
"a0ZU0000000LkxKMAS","005U0000000XLdfIAG","false","PROD_ROW_COUNT_BOLD","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","<B>Production Row Counts</B>","ANALYTIC_ADMIN-PROD_ROW_COUNT_BOLD-en_US","true","String used by application.  Default is: <B>Production Row Counts</B>","Label_vod"
"a0ZU0000000LkxLMAS","005U0000000XLdfIAG","false","ACTION","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Action","ANALYTIC_ADMIN-ACTION-en_US","true","String used by application.  Default is: Action","Label_vod"
"a0ZU0000000LkxMMAS","005U0000000XLdfIAG","false","FILE_TYPE","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","File Type","ANALYTIC_ADMIN-FILE_TYPE-en_US","true","String used by application.  Default is: File Type","Label_vod"
"a0ZU0000000LkxNMAS","005U0000000XLdfIAG","false","FILE_NAME","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","File Name","ANALYTIC_ADMIN-FILE_NAME-en_US","true","String used by application.  Default is: File Name","Label_vod"
"a0ZU0000000LkxOMAS","005U0000000XLdfIAG","false","DATA_DATE","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Data Date","ANALYTIC_ADMIN-DATA_DATE-en_US","true","String used by application.  Default is: Data Date","Label_vod"
"a0ZU0000000LkxPMAS","005U0000000XLdfIAG","false","DATE_PROCESSED","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Data Processed","ANALYTIC_ADMIN-DATE_PROCESSED-en_US","true","String used by application.  Default is: Data Processed","Label_vod"
"a0ZU0000000LkxQMAS","005U0000000XLdfIAG","false","ROW_COUNT","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Row Count","ANALYTIC_ADMIN-ROW_COUNT-en_US","true","String used by application.  Default is: Row Count","Label_vod"
"a0ZU0000000LkxRMAS","005U0000000XLdfIAG","false","STAG_ROW_COUNT_BOLD","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","<B>Staging Row Counts</B>","ANALYTIC_ADMIN-STAG_ROW_COUNT_BOLD-en_US","true","String used by application.  Default is: <B>Staging Row Counts</B>","Label_vod"
"a0ZU0000000LkxSMAS","005U0000000XLdfIAG","false","DEL","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Del","ANALYTIC_ADMIN-DEL-en_US","true","String used by application.  Default is: Del","Label_vod"
"a0ZU0000000LkxTMAS","005U0000000XLdfIAG","false","CONFIRM","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Confirm","ANALYTIC_ADMIN-CONFIRM-en_US","true","String used by application.  Default is: Confirm","Label_vod"
"a0ZU0000000LkxUMAS","005U0000000XLdfIAG","false","LAST_MOD","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Last Modified","ANALYTIC_ADMIN-LAST_MOD-en_US","true","String used by application.  Default is: Last Modified","Label_vod"
"a0ZU0000000LkxVMAS","005U0000000XLdfIAG","false","FILE_SIZE","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","File Size","ANALYTIC_ADMIN-FILE_SIZE-en_US","true","String used by application.  Default is: File Size","Label_vod"
"a0ZU0000000LkxWMAS","005U0000000XLdfIAG","false","ANALYTIC_ADMIN","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Analytics Admin","ANALYTIC_ADMIN-ANALYTIC_ADMIN-en_US","true","String used by application.  Default is: Analytics Admin","Label_vod"
"a0ZU0000000LkxXMAS","005U0000000XLdfIAG","false","COLUMNNUM","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Column #","ANALYTIC_ADMIN-COLUMNNUM-en_US","true","String used by application.  Default is: Column #","Label_vod"
"a0ZU0000000LkxYMAS","005U0000000XLdfIAG","false","DATA_FILE","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Data File<BR>({0})","ANALYTIC_ADMIN-DATA_FILE-en_US","true","String used by application.  Default is: Data File<BR>({0})","Label_vod"
"a0ZU0000000LkxZMAS","005U0000000XLdfIAG","false","DATA_MAP_FIELD","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Data Map Field","ANALYTIC_ADMIN-DATA_MAP_FIELD-en_US","true","String used by application.  Default is: Data Map Field","Label_vod"
"a0ZU0000000LkxaMAC","005U0000000XLdfIAG","false","PRODUCTION_TYPE","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Production<BR>({0})","ANALYTIC_ADMIN-PRODUCTION_TYPE-en_US","true","String used by application.  Default is: Production<BR>({0})","Label_vod"
"a0ZU0000000LkxbMAC","005U0000000XLdfIAG","false","STAGE_TYPE","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Stage<BR>({0})","ANALYTIC_ADMIN-STAGE_TYPE-en_US","true","String used by application.  Default is: Stage<BR>({0})","Label_vod"
"a0ZU0000000LkxcMAC","005U0000000XLdfIAG","false","NOT_MAPPED","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Not Mapped","ANALYTIC_ADMIN-NOT_MAPPED-en_US","true","String used by application.  Default is: Not Mapped","Label_vod"
"a0ZU0000000LkxdMAC","005U0000000XLdfIAG","false","NO_FILES_TO_PROC","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","No files to process.","ANALYTIC_ADMIN-NO_FILES_TO_PROC-en_US","true","String used by application.  Default is: No files to process.","Label_vod"
"a0ZU0000000LkxeMAC","005U0000000XLdfIAG","false","NO_FILES_IN_PROG","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","No files in progress.","ANALYTIC_ADMIN-NO_FILES_IN_PROG-en_US","true","String used by application.  Default is: No files in progress.","Label_vod"
"a0ZU0000000LkxfMAC","005U0000000XLdfIAG","false","NO_PROD_FILES","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","No production files.","ANALYTIC_ADMIN-NO_PROD_FILES-en_US","true","String used by application.  Default is: No production files.","Label_vod"
"a0ZU0000000LkxgMAC","005U0000000XLdfIAG","false","NO_STAGE_FILES","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","No staged files.","ANALYTIC_ADMIN-NO_STAGE_FILES-en_US","true","String used by application.  Default is: No staged files.","Label_vod"
"a0ZU0000000LkxhMAC","005U0000000XLdfIAG","false","Process Files","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","ANALYTIC_ADMIN","en_US","Process Files","ANALYTIC_ADMIN-Process Files-en_US","true","String used by application.  Default is: Process Files","Label_vod"
"a0ZU0000000LkxiMAC","005U0000000XLdfIAG","false","MaxReach","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Max Reach","Analytics-MaxReach-en_US","true","String used by application.  Default is: Max Reach","Label_vod"
"a0ZU0000000LkxjMAC","005U0000000XLdfIAG","false","MinReach","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Min Reach","Analytics-MinReach-en_US","true","String used by application.  Default is: Min Reach","Label_vod"
"a0ZU0000000LkxkMAC","005U0000000XLdfIAG","false","DisplayEvents","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Display Events","Analytics-DisplayEvents-en_US","true","String used by application.  Default is: Display Events","Label_vod"
"a0ZU0000000LkxlMAC","005U0000000XLdfIAG","false","AverageCallsSubText","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Average Calls Report","Analytics-AverageCallsSubText-en_US","true","String used by application.  Default is: Average Calls Report","Label_vod"
"a0ZU0000000LkxmMAC","005U0000000XLdfIAG","false","RollingXMonth","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Rolling {0} Month","Analytics-RollingXMonth-en_US","true","String used by application.  Default is: Rolling {0} Month","Label_vod"
"a0ZU0000000LkxnMAC","005U0000000XLdfIAG","false","CurrentXWeek","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Current {0} Weeks","Analytics-CurrentXWeek-en_US","true","String used by application.  Default is: Current {0} Weeks","Label_vod"
"a0ZU0000000LkxoMAC","005U0000000XLdfIAG","false","PrevXQuarters","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Previous {0} Quarters","Analytics-PrevXQuarters-en_US","true","String used by application.  Default is: Previous {0} Quarters","Label_vod"
"a0ZU0000000LkxpMAC","005U0000000XLdfIAG","false","PercentPayerBiz","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","% of Payer Business","Analytics-PercentPayerBiz-en_US","true","String used by application.  Default is: % of Payer Business","Label_vod"
"a0ZU0000000LkxqMAC","005U0000000XLdfIAG","false","RollingXMo","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","Rolling {0} Mo","Analytics-RollingXMo-en_US","true","String used by application.  Default is: Rolling {0} Mo","Label_vod"
"a0ZU0000000LkxrMAC","005U0000000XLdfIAG","false","PercentAcctBiz","2011-09-09T21:36:55.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","005U0000000XLdfIAG","2014-07-26T01:24:36.000Z","true","false","","","Analytics","en_US","% of Account Business","Analytics-PercentAcctBiz-en_US","true","String used by application.  Default is: % of Account Business","Label_vod"
